,run,score,decision,acrobatie
5326,4,30,"[6, 6, 6, 5, 5, 2]",False
5327,3,35,"[6, 6, 6, 6, 5, 6]",False
5328,1,11,"[1, 1, 1, 2, 4, 2]",False
5329,6,30,"[6, 6, 6, 5, 3, 4]",False
5330,4,31,"[6, 6, 6, 5, 3, 5]",False
5331,5,15,"[1, 2, 3, 2, 4, 3]",False
5332,4,35,"[6, 6, 6, 6, 5, 6]",False
5333,2,9,"[1, 1, 1, 2, 2, 2]",False
5334,6,25,"[5, 5, 6, 5, 3, 1]",False
5335,4,33,"[6, 6, 6, 5, 6, 4]",False
5336,5,12,"[2, 2, 1, 1, 4, 2]",False
5337,4,25,"[6, 6, 5, 3, 3, 2]",False
5338,5,13,"[1, 2, 1, 2, 4, 3]",False
5339,6,27,"[6, 6, 5, 3, 5, 2]",False
5340,4,33,"[6, 5, 5, 5, 6, 6]",False
5341,4,14,"[1, 1, 2, 4, 1, 5]",False
5342,5,15,"[1, 2, 2, 1, 6, 3]",False
5343,4,8,"[1, 1, 2, 1, 1, 2]",False
5344,5,17,"[1, 1, 3, 4, 4, 4]",False
5345,3,9,"[1, 1, 2, 2, 1, 2]",False
5346,3,11,"[1, 1, 1, 2, 3, 3]",False
5347,4,26,"[6, 6, 6, 5, 2, 1]",False
5348,3,13,"[1, 1, 2, 2, 4, 3]",False
5349,5,18,"[1, 2, 4, 4, 1, 6]",False
5350,5,31,"[6, 5, 5, 6, 4, 5]",False
5351,4,30,"[1, 6, 6, 5, 6, 6]",True
5352,3,10,"[1, 1, 1, 2, 2, 3]",False
5353,6,28,"[6, 5, 6, 5, 3, 3]",False
5354,5,14,"[1, 1, 2, 2, 5, 3]",False
5355,5,30,"[5, 6, 6, 6, 2, 5]",False
5356,3,31,"[1, 6, 6, 6, 6, 6]",True
5357,5,11,"[1, 2, 1, 1, 2, 4]",False
5358,4,33,"[6, 5, 4, 6, 6, 6]",False
5359,6,28,"[6, 6, 4, 5, 5, 2]",False
5360,5,27,"[6, 6, 3, 4, 4, 4]",False
5361,4,32,"[6, 6, 6, 6, 4, 4]",False
5362,4,29,"[6, 5, 5, 5, 5, 3]",False
5363,5,30,"[6, 6, 6, 5, 2, 5]",False
5364,3,29,"[6, 6, 5, 5, 6, 1]",False
5365,6,8,"[1, 1, 1, 3, 1, 1]",False
5366,4,31,"[6, 6, 5, 6, 4, 4]",False
5367,2,12,"[1, 1, 1, 2, 2, 5]",False
5368,5,14,"[1, 1, 1, 3, 4, 4]",False
5369,5,13,"[1, 1, 1, 2, 2, 6]",False
5370,5,30,"[6, 6, 6, 5, 5, 2]",False
5371,3,9,"[1, 1, 1, 2, 2, 2]",False
5372,4,27,"[6, 5, 5, 3, 5, 3]",False
5373,5,25,"[6, 5, 5, 3, 5, 1]",False
5374,4,15,"[1, 1, 2, 3, 3, 5]",False
5375,5,29,"[6, 6, 6, 4, 6, 1]",False
5376,5,33,"[6, 6, 4, 5, 6, 6]",False
5377,5,14,"[1, 2, 3, 1, 3, 4]",False
5378,6,29,"[5, 6, 6, 6, 4, 2]",False
5379,4,8,"[1, 2, 1, 1, 1, 2]",False
5380,5,11,"[1, 1, 1, 3, 2, 3]",False
5381,3,35,"[6, 6, 6, 6, 6, 5]",False
5382,4,27,"[6, 5, 5, 4, 3, 4]",False
5383,5,33,"[6, 6, 6, 6, 6, 3]",False
5384,3,9,"[1, 1, 1, 2, 2, 2]",False
5385,3,12,"[1, 1, 2, 2, 5, 1]",False
5386,5,13,"[1, 2, 2, 2, 2, 4]",False
5387,6,16,"[2, 1, 1, 3, 4, 5]",False
5388,3,34,"[6, 6, 6, 5, 6, 5]",False
5389,5,14,"[1, 1, 1, 2, 3, 6]",False
5390,4,34,"[6, 6, 6, 5, 5, 6]",False
5391,5,32,"[6, 6, 6, 6, 5, 3]",False
5392,1,10,"[1, 1, 1, 1, 3, 3]",False
5393,5,30,"[6, 6, 4, 6, 6, 2]",False
5394,4,15,"[1, 2, 1, 1, 4, 6]",False
5395,3,12,"[1, 1, 2, 2, 5, 1]",False
5396,5,23,"[6, 5, 2, 5, 4, 1]",False
5397,4,15,"[1, 1, 2, 3, 2, 6]",False
5398,5,30,"[6, 5, 6, 6, 6, 1]",False
5399,5,34,"[6, 6, 5, 6, 6, 5]",False
5400,5,32,"[6, 6, 4, 5, 6, 5]",False
5401,3,31,"[6, 6, 5, 5, 5, 4]",False
5402,3,9,"[1, 1, 1, 4, 1, 1]",False
5403,3,14,"[1, 1, 2, 2, 4, 4]",False
5404,5,15,"[1, 2, 1, 5, 2, 4]",False
5405,5,20,"[1, 2, 5, 2, 4, 6]",False
5406,5,17,"[1, 2, 3, 2, 6, 3]",False
5407,4,32,"[6, 6, 6, 5, 4, 5]",False
5408,4,31,"[2, 6, 6, 6, 6, 5]",True
5409,5,16,"[1, 2, 1, 1, 6, 5]",False
5410,5,30,"[6, 6, 5, 6, 5, 2]",False
5411,4,7,"[1, 1, 1, 1, 2, 1]",False
5412,5,9,"[1, 1, 1, 2, 2, 2]",False
5413,4,11,"[1, 1, 1, 2, 5, 1]",False
5414,2,31,"[6, 6, 6, 5, 5, 3]",False
5415,6,29,"[5, 4, 5, 6, 4, 5]",False
5416,2,34,"[6, 6, 5, 5, 6, 6]",False
5417,3,14,"[1, 1, 2, 2, 2, 6]",False
5418,4,29,"[1, 6, 5, 6, 6, 5]",True
5419,6,28,"[5, 6, 5, 4, 3, 5]",False
5420,5,12,"[1, 1, 1, 2, 4, 3]",False
5421,5,30,"[6, 5, 6, 3, 6, 4]",False
5422,4,12,"[5, 1, 2, 1, 1, 2]",True
5423,4,12,"[1, 1, 1, 1, 2, 6]",False
5424,2,29,"[6, 6, 6, 4, 5, 2]",False
5425,5,11,"[1, 1, 1, 1, 1, 6]",False
5426,5,9,"[1, 1, 2, 2, 1, 2]",False
5427,6,28,"[5, 5, 5, 6, 3, 4]",False
5428,3,31,"[6, 6, 5, 5, 3, 6]",False
5429,5,7,"[1, 1, 2, 1, 1, 1]",False
5430,5,29,"[5, 6, 6, 5, 5, 2]",False
5431,5,27,"[6, 5, 4, 4, 6, 2]",False
5432,6,15,"[2, 1, 2, 2, 3, 5]",False
5433,4,13,"[1, 2, 1, 1, 5, 3]",False
5434,4,9,"[1, 1, 2, 1, 3, 1]",False
5435,5,31,"[6, 5, 4, 5, 6, 5]",False
5436,3,9,"[1, 1, 1, 2, 2, 2]",False
5437,5,29,"[6, 6, 6, 5, 4, 2]",False
5438,4,27,"[6, 6, 5, 4, 5, 1]",False
5439,4,35,"[6, 6, 6, 6, 6, 5]",False
5440,6,11,"[1, 2, 1, 2, 3, 2]",False
5441,6,17,"[1, 4, 3, 3, 1, 5]",False
5442,6,14,"[3, 1, 1, 1, 6, 2]",False
5443,4,30,"[6, 6, 5, 4, 3, 6]",False
5444,6,29,"[6, 6, 5, 5, 4, 3]",False
5445,2,30,"[6, 6, 6, 4, 5, 3]",False
5446,3,11,"[1, 1, 2, 2, 3, 2]",False
5447,4,32,"[6, 5, 5, 4, 6, 6]",False
5448,3,34,"[6, 6, 6, 6, 5, 5]",False
5449,5,32,"[6, 5, 5, 5, 5, 6]",False
5450,4,26,"[6, 5, 5, 3, 6, 1]",False
5451,4,32,"[6, 5, 5, 6, 5, 5]",False
5452,5,9,"[1, 2, 1, 1, 1, 3]",False
5453,5,33,"[5, 6, 6, 6, 6, 4]",False
5454,6,11,"[2, 1, 1, 5, 1, 1]",False
5455,5,28,"[6, 6, 4, 5, 3, 4]",False
5456,4,29,"[6, 5, 5, 6, 6, 1]",False
5457,5,32,"[6, 5, 6, 5, 4, 6]",False
5458,5,29,"[6, 6, 6, 4, 2, 5]",False
5459,4,33,"[6, 5, 5, 5, 6, 6]",False
5460,4,21,"[1, 2, 2, 4, 6, 6]",False
5461,5,17,"[1, 1, 5, 4, 3, 3]",False
5462,4,30,"[6, 6, 5, 6, 5, 2]",False
5463,4,31,"[6, 5, 5, 4, 6, 5]",False
5464,4,34,"[6, 6, 6, 6, 6, 4]",False
5465,5,18,"[1, 2, 1, 3, 6, 5]",False
5466,5,28,"[6, 5, 6, 4, 3, 4]",False
5467,5,29,"[6, 6, 4, 6, 6, 1]",False
5468,5,10,"[1, 1, 1, 1, 1, 5]",False
5469,4,29,"[6, 6, 5, 3, 3, 6]",False
5470,5,28,"[6, 6, 6, 5, 2, 3]",False
5471,4,15,"[1, 1, 2, 2, 5, 4]",False
5472,4,30,"[6, 5, 5, 6, 3, 5]",False
5473,4,31,"[6, 6, 5, 3, 5, 6]",False
5474,5,11,"[1, 2, 1, 2, 2, 3]",False
5475,6,13,"[2, 3, 1, 1, 2, 4]",False
5476,3,10,"[1, 1, 1, 2, 2, 3]",False
5477,3,31,"[6, 6, 5, 5, 6, 3]",False
5478,4,22,"[6, 5, 5, 2, 2, 2]",False
5479,4,7,"[1, 1, 1, 2, 1, 1]",False
5480,5,28,"[6, 5, 4, 5, 6, 2]",False
5481,4,7,"[1, 1, 1, 1, 2, 1]",False
5482,4,33,"[6, 6, 5, 5, 5, 6]",False
5483,4,32,"[6, 5, 5, 5, 6, 5]",False
5484,6,13,"[2, 2, 3, 1, 2, 3]",False
5485,4,11,"[1, 1, 1, 1, 3, 4]",False
5486,5,27,"[6, 5, 4, 6, 2, 4]",False
5487,5,29,"[6, 5, 5, 5, 4, 4]",False
5488,4,15,"[1, 1, 2, 4, 1, 6]",False
5489,5,12,"[1, 1, 1, 3, 1, 5]",False
5490,5,15,"[1, 1, 2, 4, 5, 2]",False
5491,4,33,"[6, 6, 6, 6, 6, 3]",False
5492,5,30,"[6, 6, 4, 5, 5, 4]",False
5493,2,28,"[6, 6, 6, 4, 5, 1]",False
5494,4,13,"[1, 1, 1, 4, 1, 5]",False
5495,5,8,"[1, 1, 1, 3, 1, 1]",False
5496,5,32,"[5, 6, 6, 6, 5, 4]",False
5497,6,32,"[6, 5, 6, 4, 6, 5]",False
5498,4,27,"[6, 6, 5, 4, 5, 1]",False
5499,5,12,"[1, 2, 2, 1, 2, 4]",False
5500,6,11,"[1, 1, 3, 4, 1, 1]",False
5501,5,32,"[6, 6, 6, 6, 3, 5]",False
5502,4,16,"[1, 1, 2, 2, 5, 5]",False
5503,3,8,"[1, 1, 2, 1, 1, 2]",False
5504,5,12,"[1, 2, 1, 2, 5, 1]",False
5505,6,26,"[5, 4, 6, 5, 1, 5]",False
5506,4,30,"[6, 5, 5, 5, 3, 6]",False
5507,3,26,"[2, 6, 5, 5, 6, 2]",True
5508,3,12,"[1, 1, 2, 2, 4, 2]",False
5509,4,10,"[1, 2, 1, 1, 2, 3]",False
5510,4,32,"[6, 5, 5, 6, 6, 4]",False
5511,3,16,"[1, 1, 2, 2, 4, 6]",False
5512,4,8,"[2, 1, 1, 1, 1, 2]",False
5513,4,15,"[4, 1, 1, 2, 3, 4]",True
5514,1,9,"[1, 1, 1, 1, 2, 3]",False
5515,4,30,"[6, 6, 5, 6, 6, 1]",False
5516,4,28,"[6, 5, 5, 6, 4, 2]",False
5517,6,30,"[5, 6, 4, 5, 4, 6]",False
5518,1,12,"[1, 1, 3, 3, 2, 2]",False
5519,1,33,"[6, 6, 6, 6, 4, 5]",False
5520,6,31,"[6, 5, 5, 5, 6, 4]",False
5521,4,35,"[6, 5, 6, 6, 6, 6]",False
5522,5,17,"[1, 2, 2, 5, 3, 4]",False
5523,3,10,"[1, 1, 2, 2, 2, 2]",False
5524,5,8,"[2, 1, 1, 1, 1, 2]",False
5525,5,16,"[2, 1, 1, 1, 5, 6]",False
5526,6,10,"[2, 2, 1, 1, 1, 3]",False
5527,4,28,"[6, 6, 5, 5, 3, 3]",False
5528,5,33,"[6, 5, 6, 4, 6, 6]",False
5529,5,11,"[1, 2, 1, 2, 1, 4]",False
5530,5,10,"[1, 2, 2, 2, 2, 1]",False
5531,4,14,"[1, 2, 1, 1, 3, 6]",False
5532,4,13,"[1, 1, 2, 2, 1, 6]",False
5533,5,12,"[1, 2, 3, 4, 1, 1]",False
5534,3,35,"[6, 6, 6, 6, 5, 6]",False
5535,5,15,"[1, 2, 1, 2, 4, 5]",False
5536,5,11,"[1, 1, 1, 2, 3, 3]",False
5537,4,13,"[1, 1, 2, 2, 1, 6]",False
5538,4,33,"[6, 5, 6, 6, 5, 5]",False
5539,5,28,"[6, 5, 6, 3, 5, 3]",False
5540,4,10,"[1, 1, 1, 1, 4, 2]",False
5541,3,31,"[6, 6, 5, 5, 4, 5]",False
5542,4,32,"[6, 5, 5, 5, 6, 5]",False
5543,2,14,"[1, 1, 3, 3, 2, 4]",False
5544,5,16,"[1, 2, 2, 1, 4, 6]",False
5545,5,10,"[1, 2, 2, 1, 2, 2]",False
5546,5,16,"[5, 1, 1, 1, 4, 4]",True
5547,4,8,"[1, 2, 1, 1, 1, 2]",False
5548,5,24,"[6, 6, 2, 5, 4, 1]",False
5549,6,13,"[1, 2, 2, 1, 3, 4]",False
5550,5,29,"[6, 6, 4, 4, 4, 5]",False
5551,1,11,"[1, 1, 1, 4, 2, 2]",False
5552,4,15,"[1, 1, 1, 3, 5, 4]",False
5553,4,8,"[1, 1, 1, 1, 1, 3]",False
5554,5,13,"[6, 1, 1, 1, 2, 2]",True
5555,3,31,"[6, 6, 5, 5, 4, 5]",False
5556,4,11,"[1, 1, 1, 1, 2, 5]",False
5557,4,31,"[6, 6, 6, 6, 6, 1]",False
5558,4,32,"[6, 6, 5, 3, 6, 6]",False
5559,5,9,"[1, 1, 1, 4, 1, 1]",False
5560,5,29,"[6, 5, 5, 6, 2, 5]",False
5561,6,14,"[1, 1, 2, 1, 5, 4]",False
5562,2,27,"[6, 6, 4, 4, 5, 2]",False
5563,5,27,"[6, 6, 5, 4, 4, 2]",False
5564,5,16,"[1, 2, 2, 3, 5, 3]",False
5565,5,30,"[6, 5, 3, 5, 5, 6]",False
5566,4,26,"[6, 6, 5, 4, 4, 1]",False
5567,3,26,"[6, 6, 6, 6, 1, 1]",False
5568,5,14,"[1, 2, 2, 2, 1, 6]",False
5569,6,12,"[2, 2, 1, 3, 1, 3]",False
5570,4,31,"[6, 6, 6, 5, 6, 2]",False
5571,1,31,"[6, 6, 6, 5, 3, 5]",False
5572,2,34,"[6, 6, 5, 5, 6, 6]",False
5573,3,28,"[6, 6, 5, 5, 3, 3]",False
5574,5,30,"[6, 6, 6, 4, 5, 3]",False
5575,4,26,"[6, 5, 5, 3, 1, 6]",False
5576,4,33,"[6, 6, 6, 6, 5, 4]",False
5577,6,13,"[2, 2, 3, 3, 2, 1]",False
5578,5,30,"[6, 5, 5, 5, 5, 4]",False
5579,5,26,"[6, 5, 6, 5, 3, 1]",False
5580,4,17,"[1, 1, 2, 3, 4, 6]",False
5581,6,34,"[6, 6, 6, 5, 5, 6]",False
5582,3,29,"[6, 6, 6, 5, 4, 2]",False
5583,4,8,"[2, 1, 1, 1, 1, 2]",False
5584,4,10,"[1, 2, 1, 1, 1, 4]",False
5585,5,31,"[6, 5, 5, 5, 4, 6]",False
5586,3,35,"[6, 6, 5, 6, 6, 6]",False
5587,6,17,"[1, 3, 2, 1, 4, 6]",False
5588,2,27,"[6, 6, 4, 4, 5, 2]",False
5589,4,29,"[6, 6, 5, 5, 5, 2]",False
5590,5,15,"[1, 1, 3, 1, 3, 6]",False
5591,5,26,"[6, 5, 6, 6, 2, 1]",False
5592,6,33,"[6, 4, 5, 6, 6, 6]",False
5593,4,7,"[1, 2, 1, 1, 1, 1]",False
5594,3,12,"[1, 1, 2, 2, 4, 2]",False
5595,3,34,"[6, 6, 6, 6, 5, 5]",False
5596,5,13,"[2, 1, 1, 2, 1, 6]",False
5597,4,9,"[1, 1, 1, 2, 3, 1]",False
5598,2,8,"[1, 1, 2, 2, 1, 1]",False
5599,3,11,"[1, 1, 2, 2, 3, 2]",False
5600,5,14,"[1, 1, 1, 4, 6, 1]",False
5601,5,13,"[1, 2, 1, 4, 2, 3]",False
5602,4,11,"[1, 2, 1, 1, 2, 4]",False
5603,4,30,"[6, 6, 6, 6, 5, 1]",False
5604,6,15,"[2, 2, 1, 4, 3, 3]",False
5605,4,10,"[1, 1, 2, 1, 3, 2]",False
5606,5,16,"[2, 1, 1, 1, 5, 6]",False
5607,2,30,"[6, 6, 4, 4, 5, 5]",False
5608,4,34,"[6, 5, 6, 6, 5, 6]",False
5609,6,27,"[6, 4, 6, 3, 6, 2]",False
5610,6,24,"[5, 6, 4, 4, 4, 1]",False
5611,4,31,"[6, 6, 5, 6, 3, 5]",False
5612,4,9,"[1, 2, 2, 1, 2, 1]",False
5613,5,14,"[1, 1, 2, 3, 3, 4]",False
5614,4,33,"[6, 6, 6, 5, 4, 6]",False
5615,6,16,"[1, 1, 4, 2, 3, 5]",False
5616,5,11,"[1, 2, 4, 2, 1, 1]",False
5617,3,8,"[1, 1, 1, 2, 1, 2]",False
5618,4,30,"[6, 6, 5, 6, 6, 1]",False
5619,4,29,"[6, 5, 5, 5, 6, 2]",False
5620,4,8,"[1, 1, 2, 2, 1, 1]",False
5621,5,28,"[6, 5, 6, 6, 4, 1]",False
5622,3,11,"[1, 1, 2, 2, 4, 1]",False
5623,4,15,"[1, 1, 2, 2, 4, 5]",False
5624,4,34,"[6, 5, 5, 6, 6, 6]",False
5625,1,11,"[1, 1, 2, 3, 2, 2]",False
5626,2,29,"[6, 6, 5, 5, 5, 2]",False
5627,5,9,"[2, 1, 1, 3, 1, 1]",False
5628,5,13,"[1, 2, 2, 2, 2, 4]",False
5629,6,30,"[5, 6, 6, 6, 6, 1]",False
5630,4,28,"[6, 5, 5, 3, 6, 3]",False
5631,5,14,"[1, 1, 2, 2, 3, 5]",False
5632,6,28,"[6, 4, 6, 5, 5, 2]",False
5633,6,13,"[2, 1, 3, 1, 3, 3]",False
5634,4,12,"[1, 2, 1, 1, 2, 5]",False
5635,6,32,"[5, 5, 6, 6, 6, 4]",False
5636,5,13,"[1, 2, 1, 1, 2, 6]",False
5637,5,11,"[1, 2, 1, 2, 2, 3]",False
5638,4,18,"[1, 1, 2, 3, 5, 6]",False
5639,3,8,"[1, 2, 1, 1, 1, 2]",False
5640,4,29,"[6, 6, 5, 5, 5, 2]",False
5641,4,12,"[1, 1, 5, 1, 1, 3]",False
5642,4,12,"[1, 1, 2, 1, 5, 2]",False
5643,4,31,"[6, 5, 5, 6, 5, 4]",False
5644,5,15,"[2, 1, 1, 3, 2, 6]",False
5645,4,26,"[6, 5, 5, 4, 2, 4]",False
5646,5,32,"[6, 6, 5, 6, 3, 6]",False
5647,3,12,"[1, 1, 1, 2, 2, 5]",False
5648,4,15,"[1, 1, 2, 3, 2, 6]",False
5649,4,30,"[6, 6, 5, 5, 5, 3]",False
5650,4,13,"[1, 1, 1, 4, 1, 5]",False
5651,4,10,"[1, 1, 2, 3, 1, 2]",False
5652,4,30,"[6, 6, 6, 6, 4, 2]",False
5653,6,15,"[2, 1, 3, 3, 4, 2]",False
5654,4,28,"[6, 5, 5, 4, 2, 6]",False
5655,4,29,"[6, 6, 6, 5, 5, 1]",False
5656,5,14,"[1, 2, 4, 3, 3, 1]",False
5657,4,30,"[6, 6, 6, 5, 6, 1]",False
5658,5,16,"[6, 1, 1, 2, 2, 4]",True
5659,5,12,"[1, 1, 2, 2, 4, 2]",False
5660,5,26,"[1, 6, 6, 4, 3, 6]",True
5661,6,29,"[5, 6, 5, 5, 5, 3]",False
5662,3,9,"[1, 1, 2, 1, 1, 3]",False
5663,6,26,"[5, 5, 6, 4, 4, 2]",False
5664,4,32,"[6, 5, 5, 5, 6, 5]",False
5665,4,32,"[6, 6, 5, 6, 4, 5]",False
5666,2,31,"[6, 6, 4, 4, 5, 6]",False
5667,4,14,"[1, 2, 2, 3, 1, 5]",False
5668,4,32,"[6, 5, 6, 6, 5, 4]",False
5669,5,16,"[1, 2, 2, 4, 1, 6]",False
5670,4,26,"[6, 6, 5, 5, 3, 1]",False
5671,3,9,"[1, 1, 2, 2, 2, 1]",False
5672,4,27,"[6, 5, 5, 3, 5, 3]",False
5673,4,33,"[6, 6, 5, 6, 6, 4]",False
5674,2,32,"[6, 6, 5, 5, 5, 5]",False
5675,5,27,"[6, 6, 5, 3, 5, 2]",False
5676,4,30,"[6, 6, 6, 6, 5, 1]",False
5677,3,31,"[6, 6, 6, 6, 5, 2]",False
5678,2,16,"[1, 1, 3, 3, 2, 6]",False
5679,4,31,"[5, 6, 6, 6, 6, 2]",False
5680,3,30,"[6, 6, 6, 6, 5, 1]",False
5681,4,31,"[6, 5, 5, 6, 6, 3]",False
5682,5,31,"[5, 6, 6, 5, 4, 5]",False
5683,6,12,"[2, 1, 2, 1, 5, 1]",False
5684,4,28,"[6, 6, 5, 5, 5, 1]",False
5685,4,31,"[6, 6, 5, 5, 6, 3]",False
5686,4,13,"[1, 1, 2, 2, 2, 5]",False
5687,6,28,"[5, 4, 6, 4, 6, 3]",False
5688,3,9,"[1, 1, 1, 1, 2, 3]",False
5689,5,31,"[6, 5, 6, 6, 4, 4]",False
5690,4,31,"[6, 6, 6, 6, 2, 5]",False
5691,4,32,"[6, 6, 6, 4, 6, 4]",False
5692,5,8,"[1, 1, 2, 1, 1, 2]",False
5693,2,30,"[6, 6, 6, 5, 5, 2]",False
5694,5,11,"[1, 2, 1, 2, 4, 1]",False
5695,6,12,"[1, 2, 2, 1, 4, 2]",False
5696,6,31,"[6, 6, 5, 3, 5, 6]",False
5697,3,33,"[6, 6, 6, 6, 6, 3]",False
5698,4,29,"[6, 6, 6, 6, 4, 1]",False
5699,5,29,"[6, 6, 4, 5, 3, 5]",False
5700,5,9,"[1, 1, 3, 2, 1, 1]",False
5701,4,29,"[6, 6, 6, 3, 5, 3]",False
5702,5,29,"[6, 5, 6, 6, 4, 2]",False
5703,6,12,"[2, 1, 1, 1, 5, 2]",False
5704,5,14,"[5, 1, 1, 2, 2, 3]",True
5705,5,14,"[1, 1, 2, 2, 3, 5]",False
5706,4,33,"[6, 5, 5, 6, 6, 5]",False
5707,4,28,"[6, 6, 5, 5, 3, 3]",False
5708,5,27,"[6, 5, 3, 4, 6, 3]",False
5709,4,10,"[1, 1, 2, 1, 2, 3]",False
5710,4,33,"[6, 6, 5, 5, 5, 6]",False
5711,1,10,"[1, 1, 1, 2, 3, 2]",False
5712,3,9,"[1, 2, 1, 1, 1, 3]",False
5713,3,31,"[6, 6, 5, 5, 5, 4]",False
5714,6,29,"[5, 6, 5, 2, 5, 6]",False
5715,6,14,"[2, 1, 2, 2, 2, 5]",False
5716,2,30,"[6, 6, 5, 5, 5, 3]",False
5717,6,12,"[1, 2, 1, 2, 3, 3]",False
5718,4,27,"[6, 5, 5, 6, 3, 2]",False
5719,4,33,"[6, 5, 5, 5, 6, 6]",False
5720,5,25,"[6, 5, 4, 3, 1, 6]",False
5721,6,15,"[1, 2, 1, 3, 3, 5]",False
5722,4,11,"[1, 1, 1, 2, 1, 5]",False
5723,3,29,"[6, 5, 5, 6, 6, 1]",False
5724,3,12,"[1, 1, 2, 2, 2, 4]",False
5725,4,28,"[6, 6, 5, 6, 3, 2]",False
5726,5,31,"[6, 5, 3, 6, 6, 5]",False
5727,5,15,"[6, 1, 1, 1, 1, 5]",True
5728,4,30,"[6, 5, 5, 3, 6, 5]",False
5729,2,33,"[6, 6, 6, 5, 5, 5]",False
5730,5,12,"[1, 1, 3, 2, 2, 3]",False
5731,4,33,"[6, 6, 6, 6, 5, 4]",False
5732,3,33,"[6, 5, 5, 5, 6, 6]",False
5733,2,14,"[1, 1, 3, 3, 2, 4]",False
5734,2,14,"[1, 1, 3, 3, 2, 4]",False
5735,5,27,"[6, 6, 5, 3, 5, 2]",False
5736,4,6,"[1, 1, 1, 1, 1, 1]",False
5737,5,33,"[6, 5, 6, 6, 6, 4]",False
5738,1,30,"[6, 6, 4, 4, 5, 5]",False
5739,5,27,"[6, 6, 6, 1, 3, 5]",False
5740,4,13,"[1, 1, 2, 2, 1, 6]",False
5741,1,31,"[6, 6, 6, 5, 4, 4]",False
5742,5,9,"[1, 1, 2, 2, 1, 2]",False
5743,6,10,"[1, 3, 1, 1, 1, 3]",False
5744,6,13,"[2, 1, 1, 3, 1, 5]",False
5745,4,33,"[6, 6, 5, 4, 6, 6]",False
5746,5,27,"[6, 6, 5, 4, 5, 1]",False
5747,4,32,"[6, 6, 6, 6, 5, 3]",False
5748,5,30,"[6, 6, 6, 3, 6, 3]",False
5749,4,32,"[6, 6, 6, 6, 6, 2]",False
5750,5,13,"[1, 1, 2, 3, 1, 5]",False
5751,5,14,"[5, 1, 1, 2, 3, 2]",True
5752,4,28,"[6, 5, 5, 5, 6, 1]",False
5753,4,36,"[6, 6, 6, 6, 6, 6]",False
5754,4,30,"[6, 5, 5, 5, 6, 3]",False
5755,5,11,"[1, 1, 3, 1, 3, 2]",False
5756,4,28,"[6, 6, 6, 3, 4, 3]",False
5757,4,34,"[6, 6, 6, 6, 6, 4]",False
5758,6,13,"[2, 1, 1, 1, 3, 5]",False
5759,4,34,"[6, 6, 5, 6, 5, 6]",False
5760,1,12,"[1, 1, 3, 3, 2, 2]",False
5761,6,31,"[6, 6, 5, 4, 4, 6]",False
5762,4,10,"[1, 1, 2, 2, 1, 3]",False
5763,5,12,"[2, 1, 1, 2, 3, 3]",False
5764,5,30,"[6, 6, 6, 5, 6, 1]",False
5765,5,14,"[1, 2, 3, 2, 3, 3]",False
5766,4,8,"[1, 2, 2, 1, 1, 1]",False
5767,5,17,"[1, 1, 1, 2, 6, 6]",False
5768,3,8,"[1, 1, 1, 1, 2, 2]",False
5769,6,16,"[1, 2, 5, 5, 1, 2]",False
5770,5,30,"[6, 6, 4, 6, 6, 2]",False
5771,6,14,"[1, 2, 2, 2, 1, 6]",False
5772,5,27,"[5, 6, 6, 5, 3, 2]",False
5773,4,29,"[6, 6, 6, 4, 5, 2]",False
5774,4,13,"[1, 1, 2, 4, 1, 4]",False
5775,4,34,"[6, 6, 5, 6, 5, 6]",False
5776,4,17,"[1, 1, 1, 4, 5, 5]",False
5777,3,32,"[6, 6, 6, 6, 2, 6]",False
5778,3,30,"[6, 5, 5, 2, 6, 6]",False
5779,6,13,"[1, 2, 3, 2, 1, 4]",False
5780,4,28,"[6, 6, 5, 3, 4, 4]",False
5781,4,15,"[1, 1, 1, 2, 4, 6]",False
5782,5,31,"[5, 6, 6, 5, 6, 3]",False
5783,3,32,"[6, 6, 5, 5, 6, 4]",False
5784,4,35,"[6, 6, 6, 5, 6, 6]",False
5785,4,32,"[6, 6, 6, 5, 4, 5]",False
5786,2,28,"[6, 6, 5, 5, 5, 1]",False
5787,5,12,"[1, 1, 1, 2, 4, 3]",False
5788,5,29,"[6, 5, 5, 6, 5, 2]",False
5789,4,30,"[6, 5, 5, 5, 4, 5]",False
5790,4,13,"[1, 1, 2, 2, 3, 4]",False
5791,5,29,"[6, 6, 6, 3, 6, 2]",False
5792,5,27,"[6, 6, 4, 4, 6, 1]",False
5793,6,30,"[6, 6, 6, 5, 3, 4]",False
5794,5,17,"[1, 2, 4, 1, 6, 3]",False
5795,5,27,"[6, 6, 4, 6, 2, 3]",False
5796,5,32,"[6, 6, 5, 6, 3, 6]",False
5797,5,12,"[1, 2, 2, 3, 2, 2]",False
5798,5,12,"[1, 2, 1, 4, 1, 3]",False
5799,4,31,"[6, 5, 6, 6, 4, 4]",False
5800,5,29,"[6, 6, 5, 6, 4, 2]",False
5801,3,31,"[6, 6, 5, 5, 6, 3]",False
5802,3,30,"[6, 6, 6, 5, 4, 3]",False
5803,4,27,"[6, 6, 5, 6, 1, 3]",False
5804,5,27,"[6, 6, 5, 5, 2, 3]",False
5805,5,12,"[1, 1, 1, 2, 4, 3]",False
5806,2,33,"[6, 6, 6, 4, 5, 6]",False
5807,4,29,"[2, 6, 6, 6, 6, 3]",True
