,run,score,decision,acrobatie
5531,6,34,"[5, 6, 6, 6, 6, 5]",False
5532,5,13,"[1, 1, 1, 1, 4, 5]",False
5533,4,31,"[6, 6, 6, 6, 6, 1]",False
5534,4,8,"[1, 1, 2, 1, 1, 2]",False
5535,6,29,"[6, 6, 6, 3, 3, 5]",False
5536,6,12,"[2, 1, 1, 2, 3, 3]",False
5537,5,12,"[1, 2, 1, 1, 1, 6]",False
5538,6,16,"[1, 2, 1, 3, 4, 5]",False
5539,4,7,"[1, 1, 1, 1, 1, 2]",False
5540,5,32,"[6, 6, 5, 5, 4, 6]",False
5541,5,7,"[1, 1, 2, 1, 1, 1]",False
5542,5,12,"[1, 1, 1, 3, 4, 2]",False
5543,6,15,"[1, 3, 1, 3, 1, 6]",False
5544,5,10,"[1, 1, 1, 2, 1, 4]",False
5545,6,14,"[1, 3, 1, 2, 2, 5]",False
5546,5,15,"[2, 1, 1, 3, 2, 6]",False
5547,6,26,"[6, 4, 5, 4, 6, 1]",False
5548,5,31,"[6, 6, 5, 6, 6, 2]",False
5549,6,28,"[6, 4, 5, 6, 5, 2]",False
5550,5,27,"[6, 6, 4, 3, 5, 3]",False
5551,6,33,"[6, 6, 6, 4, 6, 5]",False
5552,5,9,"[1, 1, 1, 1, 1, 4]",False
5553,4,32,"[6, 6, 6, 3, 5, 6]",False
5554,5,8,"[1, 1, 1, 1, 2, 2]",False
5555,6,30,"[5, 5, 5, 6, 5, 4]",False
5556,5,15,"[2, 1, 1, 1, 5, 5]",False
5557,4,8,"[1, 1, 1, 2, 1, 2]",False
5558,4,32,"[6, 6, 3, 5, 6, 6]",False
5559,5,9,"[1, 1, 1, 1, 4, 1]",False
5560,6,8,"[1, 1, 1, 1, 2, 2]",False
5561,2,10,"[1, 1, 2, 2, 2, 2]",False
5562,5,33,"[6, 6, 3, 6, 6, 6]",False
5563,3,11,"[1, 1, 1, 1, 1, 6]",False
5564,5,33,"[6, 6, 6, 6, 4, 5]",False
5565,5,13,"[1, 1, 1, 1, 3, 6]",False
5566,6,12,"[1, 2, 1, 1, 3, 4]",False
5567,6,31,"[6, 6, 3, 6, 6, 4]",False
5568,6,10,"[1, 1, 2, 2, 2, 2]",False
5569,5,7,"[1, 1, 1, 2, 1, 1]",False
5570,5,31,"[6, 6, 6, 4, 6, 3]",False
5571,6,29,"[6, 6, 3, 5, 5, 4]",False
5572,4,9,"[1, 1, 1, 1, 1, 4]",False
5573,5,28,"[6, 6, 6, 5, 3, 2]",False
5574,6,24,"[6, 5, 5, 4, 3, 1]",False
5575,6,9,"[1, 1, 2, 1, 1, 3]",False
5576,6,24,"[6, 6, 5, 3, 3, 1]",False
5577,3,35,"[6, 6, 6, 6, 6, 5]",False
5578,5,14,"[1, 1, 1, 2, 3, 6]",False
5579,4,33,"[6, 6, 6, 6, 6, 3]",False
5580,5,13,"[1, 1, 1, 3, 5, 2]",False
5581,3,32,"[6, 6, 6, 4, 5, 5]",False
5582,6,25,"[6, 4, 6, 3, 3, 3]",False
5583,6,29,"[5, 5, 6, 5, 6, 2]",False
5584,5,26,"[6, 6, 1, 2, 6, 5]",False
5585,5,31,"[6, 6, 6, 5, 6, 2]",False
5586,5,35,"[6, 6, 6, 6, 5, 6]",False
5587,4,28,"[6, 6, 6, 3, 2, 5]",False
5588,5,9,"[1, 1, 1, 2, 1, 3]",False
5589,4,12,"[1, 1, 1, 1, 4, 4]",False
5590,4,32,"[6, 6, 6, 6, 6, 2]",False
5591,5,16,"[1, 1, 3, 3, 3, 5]",False
5592,3,31,"[6, 5, 6, 4, 5, 5]",False
5593,4,10,"[1, 1, 2, 3, 1, 2]",False
5594,6,15,"[1, 3, 1, 3, 1, 6]",False
5595,6,13,"[1, 3, 2, 2, 1, 4]",False
5596,5,11,"[1, 2, 1, 1, 1, 5]",False
5597,5,28,"[6, 6, 6, 4, 4, 2]",False
5598,6,29,"[6, 6, 4, 6, 3, 4]",False
5599,6,13,"[1, 2, 4, 2, 3, 1]",False
5600,5,28,"[6, 6, 5, 3, 4, 4]",False
5601,4,31,"[6, 6, 6, 6, 6, 1]",False
5602,5,9,"[1, 1, 1, 1, 4, 1]",False
5603,5,31,"[6, 6, 6, 4, 3, 6]",False
5604,4,8,"[1, 1, 1, 1, 2, 2]",False
5605,5,10,"[1, 1, 1, 2, 4, 1]",False
5606,4,8,"[1, 1, 1, 2, 1, 2]",False
5607,5,27,"[6, 6, 3, 3, 4, 5]",False
5608,6,29,"[6, 6, 5, 6, 2, 4]",False
5609,5,27,"[6, 6, 6, 6, 2, 1]",False
5610,6,13,"[1, 1, 1, 2, 2, 6]",False
5611,6,25,"[6, 5, 3, 5, 4, 2]",False
5612,5,14,"[1, 1, 2, 3, 3, 4]",False
5613,4,10,"[1, 1, 1, 4, 2, 1]",False
5614,5,34,"[6, 5, 6, 6, 5, 6]",False
5615,3,36,"[6, 6, 6, 6, 6, 6]",False
5616,5,11,"[1, 1, 3, 3, 1, 2]",False
5617,3,6,"[1, 1, 1, 1, 1, 1]",False
5618,5,31,"[6, 6, 6, 4, 5, 4]",False
5619,5,30,"[6, 6, 6, 5, 4, 3]",False
5620,6,27,"[6, 6, 5, 5, 2, 3]",False
5621,3,31,"[6, 6, 2, 6, 6, 5]",False
5622,4,16,"[1, 1, 1, 2, 6, 5]",False
5623,5,13,"[1, 1, 1, 2, 3, 5]",False
5624,6,29,"[6, 6, 5, 5, 3, 4]",False
5625,6,12,"[1, 1, 1, 1, 4, 4]",False
5626,4,14,"[1, 1, 1, 1, 4, 6]",False
5627,5,11,"[2, 1, 1, 1, 1, 5]",False
5628,6,27,"[5, 5, 5, 4, 2, 6]",False
5629,4,9,"[1, 1, 1, 1, 2, 3]",False
5630,6,13,"[1, 1, 4, 1, 2, 4]",False
5631,5,32,"[6, 6, 4, 5, 5, 6]",False
5632,6,14,"[2, 1, 4, 3, 2, 2]",False
5633,5,26,"[6, 6, 6, 4, 3, 1]",False
5634,5,13,"[1, 1, 1, 4, 1, 5]",False
5635,5,17,"[1, 1, 1, 4, 4, 6]",False
5636,6,33,"[6, 6, 6, 6, 4, 5]",False
5637,5,11,"[1, 1, 1, 1, 4, 3]",False
5638,5,12,"[1, 1, 2, 1, 1, 6]",False
5639,4,30,"[6, 6, 6, 5, 5, 2]",False
5640,5,34,"[6, 6, 6, 6, 4, 6]",False
5641,5,28,"[6, 6, 5, 5, 3, 3]",False
5642,4,9,"[1, 1, 2, 1, 1, 3]",False
5643,4,33,"[6, 6, 6, 6, 5, 4]",False
5644,6,29,"[6, 6, 5, 4, 6, 2]",False
5645,6,25,"[6, 4, 5, 4, 5, 1]",False
5646,6,10,"[1, 1, 3, 3, 1, 1]",False
5647,4,11,"[1, 1, 1, 1, 1, 6]",False
5648,6,27,"[6, 3, 4, 6, 3, 5]",False
5649,6,26,"[6, 5, 3, 4, 6, 2]",False
5650,4,8,"[1, 1, 1, 2, 2, 1]",False
5651,5,30,"[6, 6, 6, 3, 4, 5]",False
5652,5,9,"[2, 3, 1, 1, 1, 1]",False
5653,6,27,"[6, 2, 6, 6, 6, 1]",False
5654,6,29,"[6, 5, 5, 5, 4, 4]",False
5655,4,31,"[6, 6, 6, 6, 5, 2]",False
5656,5,14,"[1, 1, 1, 3, 5, 3]",False
5657,6,29,"[6, 4, 6, 5, 3, 5]",False
5658,3,8,"[2, 2, 1, 1, 1, 1]",False
5659,6,13,"[1, 2, 1, 2, 2, 5]",False
5660,5,11,"[1, 1, 1, 2, 2, 4]",False
5661,5,25,"[6, 6, 4, 4, 2, 3]",False
5662,4,12,"[1, 1, 1, 3, 5, 1]",False
5663,6,14,"[1, 2, 1, 2, 5, 3]",False
5664,5,15,"[1, 1, 1, 3, 3, 6]",False
5665,6,30,"[5, 5, 6, 6, 6, 2]",False
5666,5,15,"[1, 1, 2, 4, 2, 5]",False
5667,5,17,"[1, 1, 4, 4, 1, 6]",False
5668,5,32,"[6, 6, 6, 6, 5, 3]",False
5669,6,28,"[6, 6, 6, 4, 5, 1]",False
5670,5,27,"[6, 6, 6, 6, 2, 1]",False
5671,6,31,"[6, 6, 4, 6, 5, 4]",False
5672,2,11,"[1, 1, 1, 2, 4, 2]",False
5673,6,29,"[5, 4, 5, 5, 4, 6]",False
5674,5,8,"[1, 2, 2, 1, 1, 1]",False
5675,4,11,"[1, 1, 1, 4, 3, 1]",False
5676,5,27,"[6, 6, 4, 5, 4, 2]",False
5677,4,33,"[6, 6, 6, 3, 6, 6]",False
5678,5,26,"[6, 6, 6, 6, 1, 1]",False
5679,6,31,"[6, 5, 6, 5, 3, 6]",False
5680,3,9,"[1, 1, 1, 1, 2, 3]",False
5681,5,30,"[6, 6, 6, 4, 4, 4]",False
5682,4,10,"[1, 2, 2, 1, 2, 2]",False
5683,5,33,"[6, 6, 6, 6, 3, 6]",False
5684,2,34,"[6, 6, 6, 6, 6, 4]",False
5685,5,14,"[1, 2, 4, 1, 1, 5]",False
5686,3,9,"[1, 1, 1, 1, 4, 1]",False
5687,5,8,"[1, 1, 1, 2, 2, 1]",False
5688,6,9,"[1, 2, 1, 2, 2, 1]",False
5689,5,27,"[6, 6, 5, 3, 2, 5]",False
5690,3,32,"[6, 6, 5, 6, 5, 4]",False
5691,4,12,"[1, 1, 2, 1, 1, 6]",False
5692,5,34,"[6, 6, 5, 6, 6, 5]",False
5693,6,26,"[6, 6, 5, 4, 4, 1]",False
5694,5,17,"[1, 1, 5, 2, 3, 5]",False
5695,4,7,"[1, 1, 1, 1, 1, 2]",False
5696,2,31,"[5, 6, 6, 5, 4, 5]",False
5697,4,27,"[6, 6, 6, 4, 3, 2]",False
5698,3,35,"[6, 6, 6, 6, 6, 5]",False
5699,6,22,"[6, 4, 3, 4, 2, 3]",False
5700,5,10,"[2, 1, 3, 2, 1, 1]",False
5701,6,28,"[6, 3, 6, 6, 4, 3]",False
5702,2,9,"[1, 1, 1, 1, 3, 2]",False
5703,5,13,"[1, 1, 3, 1, 2, 5]",False
5704,5,23,"[6, 6, 4, 3, 1, 3]",False
5705,5,31,"[6, 6, 5, 6, 6, 2]",False
5706,6,27,"[6, 4, 6, 4, 6, 1]",False
5707,5,27,"[6, 6, 4, 5, 5, 1]",False
5708,5,26,"[6, 6, 4, 4, 4, 2]",False
5709,5,13,"[1, 1, 3, 4, 1, 3]",False
5710,3,10,"[1, 3, 1, 1, 2, 2]",False
5711,5,13,"[1, 1, 2, 1, 2, 6]",False
5712,6,15,"[1, 1, 3, 3, 2, 5]",False
5713,5,9,"[1, 1, 1, 1, 1, 4]",False
5714,3,9,"[1, 1, 3, 1, 1, 2]",False
5715,6,12,"[1, 2, 2, 1, 2, 4]",False
5716,2,11,"[1, 1, 2, 2, 3, 2]",False
5717,6,13,"[1, 3, 1, 3, 2, 3]",False
5718,6,31,"[6, 4, 6, 6, 5, 4]",False
5719,5,31,"[6, 6, 6, 6, 2, 5]",False
5720,4,10,"[1, 1, 3, 2, 1, 2]",False
5721,5,33,"[6, 5, 6, 6, 6, 4]",False
5722,5,19,"[1, 1, 5, 3, 4, 5]",False
5723,4,9,"[1, 1, 1, 1, 3, 2]",False
5724,6,13,"[1, 2, 3, 3, 3, 1]",False
5725,6,31,"[6, 6, 6, 5, 2, 6]",False
5726,5,10,"[1, 1, 1, 2, 3, 2]",False
5727,5,13,"[1, 1, 1, 1, 5, 4]",False
5728,3,32,"[6, 6, 6, 6, 5, 3]",False
5729,5,6,"[1, 1, 1, 1, 1, 1]",False
5730,5,11,"[1, 1, 3, 1, 1, 4]",False
5731,4,13,"[1, 1, 1, 1, 3, 6]",False
5732,5,28,"[6, 6, 6, 3, 5, 2]",False
5733,6,26,"[6, 5, 4, 6, 2, 3]",False
5734,6,10,"[1, 3, 1, 1, 1, 3]",False
5735,5,12,"[1, 1, 1, 2, 3, 4]",False
5736,5,16,"[1, 1, 2, 3, 3, 6]",False
5737,5,30,"[6, 3, 6, 6, 5, 4]",False
5738,5,30,"[6, 6, 5, 6, 4, 3]",False
5739,2,34,"[6, 6, 6, 6, 5, 5]",False
5740,5,30,"[6, 6, 6, 2, 6, 4]",False
5741,4,9,"[1, 1, 2, 3, 1, 1]",False
5742,6,17,"[1, 3, 2, 1, 4, 6]",False
5743,6,13,"[2, 1, 2, 2, 1, 5]",False
5744,6,27,"[6, 5, 5, 4, 6, 1]",False
5745,5,32,"[6, 6, 6, 5, 6, 3]",False
5746,3,31,"[6, 6, 6, 6, 6, 1]",False
5747,5,6,"[1, 1, 1, 1, 1, 1]",False
5748,5,27,"[6, 6, 6, 5, 2, 2]",False
5749,5,15,"[1, 1, 2, 3, 2, 6]",False
5750,6,10,"[1, 2, 1, 2, 2, 2]",False
5751,6,32,"[6, 6, 6, 6, 5, 3]",False
5752,5,34,"[6, 6, 5, 6, 6, 5]",False
5753,6,33,"[5, 4, 6, 6, 6, 6]",False
5754,6,29,"[6, 6, 4, 6, 6, 1]",False
5755,6,28,"[6, 5, 6, 3, 5, 3]",False
5756,6,29,"[6, 6, 5, 4, 6, 2]",False
5757,5,11,"[1, 1, 2, 4, 2, 1]",False
5758,5,33,"[6, 6, 5, 5, 6, 5]",False
5759,6,28,"[6, 4, 6, 4, 4, 4]",False
5760,5,34,"[6, 6, 6, 5, 5, 6]",False
5761,6,26,"[5, 3, 6, 5, 2, 5]",False
5762,5,17,"[2, 1, 1, 5, 4, 4]",False
5763,5,10,"[1, 3, 2, 1, 1, 2]",False
5764,3,31,"[6, 6, 6, 6, 6, 1]",False
5765,6,15,"[1, 1, 3, 2, 4, 4]",False
5766,5,27,"[6, 6, 6, 5, 2, 2]",False
5767,6,27,"[6, 5, 4, 6, 4, 2]",False
5768,5,34,"[6, 6, 5, 5, 6, 6]",False
5769,4,8,"[1, 1, 1, 1, 1, 3]",False
5770,4,27,"[6, 6, 6, 6, 2, 1]",False
5771,4,11,"[1, 1, 1, 1, 1, 6]",False
5772,5,12,"[2, 1, 1, 1, 1, 6]",False
5773,2,10,"[1, 1, 1, 3, 2, 2]",False
5774,5,7,"[1, 1, 1, 2, 1, 1]",False
5775,4,29,"[6, 6, 6, 5, 3, 3]",False
5776,2,6,"[1, 1, 1, 1, 1, 1]",False
5777,6,15,"[1, 2, 2, 5, 3, 2]",False
5778,5,32,"[6, 6, 5, 4, 6, 5]",False
5779,2,33,"[6, 6, 6, 5, 5, 5]",False
5780,5,15,"[1, 1, 2, 3, 3, 5]",False
5781,4,9,"[1, 1, 1, 1, 1, 4]",False
5782,4,35,"[6, 6, 6, 6, 6, 5]",False
5783,6,28,"[6, 4, 5, 6, 6, 1]",False
5784,5,11,"[1, 1, 1, 3, 1, 4]",False
5785,5,31,"[6, 6, 4, 5, 5, 5]",False
5786,6,15,"[1, 2, 2, 3, 2, 5]",False
5787,6,27,"[6, 4, 6, 3, 2, 6]",False
5788,6,32,"[6, 6, 6, 6, 6, 2]",False
5789,4,35,"[6, 6, 6, 6, 6, 5]",False
5790,6,10,"[1, 2, 3, 1, 2, 1]",False
5791,6,15,"[1, 1, 3, 1, 3, 6]",False
5792,6,15,"[1, 1, 2, 2, 5, 4]",False
5793,5,32,"[6, 6, 6, 2, 6, 6]",False
5794,3,11,"[1, 1, 1, 1, 1, 6]",False
5795,6,25,"[5, 6, 5, 5, 3, 1]",False
5796,5,26,"[6, 6, 3, 4, 4, 3]",False
5797,6,10,"[1, 1, 2, 1, 2, 3]",False
5798,6,27,"[6, 6, 6, 3, 4, 2]",False
5799,4,30,"[6, 6, 6, 6, 5, 1]",False
5800,4,13,"[1, 1, 1, 1, 3, 6]",False
5801,5,9,"[1, 1, 2, 2, 1, 2]",False
5802,4,28,"[6, 6, 6, 6, 1, 3]",False
5803,5,15,"[1, 1, 1, 2, 5, 5]",False
5804,6,11,"[1, 4, 1, 2, 1, 2]",False
5805,3,11,"[1, 1, 1, 1, 3, 4]",False
5806,4,28,"[6, 6, 6, 5, 4, 1]",False
5807,6,9,"[1, 1, 1, 1, 4, 1]",False
5808,6,12,"[1, 2, 2, 1, 1, 5]",False
5809,5,32,"[5, 4, 5, 6, 6, 6]",False
5810,3,35,"[6, 6, 6, 5, 6, 6]",False
5811,4,33,"[6, 6, 6, 6, 6, 3]",False
5812,6,26,"[5, 3, 6, 6, 5, 1]",False
5813,5,15,"[1, 1, 3, 4, 3, 3]",False
5814,6,27,"[6, 5, 5, 5, 5, 1]",False
5815,5,9,"[1, 1, 1, 1, 2, 3]",False
5816,6,29,"[6, 4, 5, 3, 5, 6]",False
5817,4,12,"[1, 1, 1, 2, 1, 6]",False
5818,6,30,"[6, 6, 5, 5, 5, 3]",False
5819,4,31,"[6, 6, 6, 6, 5, 2]",False
5820,5,32,"[6, 6, 5, 6, 6, 3]",False
5821,5,8,"[1, 1, 1, 2, 1, 2]",False
5822,5,8,"[1, 1, 1, 1, 1, 3]",False
5823,5,31,"[6, 6, 5, 6, 4, 4]",False
5824,5,15,"[1, 1, 3, 1, 5, 4]",False
5825,6,12,"[1, 1, 2, 2, 1, 5]",False
5826,5,30,"[6, 6, 5, 5, 3, 5]",False
5827,6,29,"[6, 4, 5, 5, 4, 5]",False
5828,5,9,"[1, 1, 1, 1, 3, 2]",False
5829,6,30,"[6, 5, 4, 6, 4, 5]",False
5830,4,8,"[1, 1, 1, 2, 1, 2]",False
5831,6,10,"[1, 1, 1, 5, 1, 1]",False
5832,5,13,"[1, 1, 1, 4, 1, 5]",False
5833,6,30,"[6, 4, 5, 6, 6, 3]",False
5834,5,32,"[6, 6, 6, 4, 6, 4]",False
5835,6,10,"[1, 3, 2, 1, 1, 2]",False
5836,4,9,"[1, 1, 1, 1, 1, 4]",False
5837,5,32,"[6, 6, 5, 4, 6, 5]",False
5838,2,11,"[1, 1, 1, 4, 2, 2]",False
5839,4,12,"[1, 1, 1, 1, 3, 5]",False
5840,6,12,"[1, 1, 4, 1, 3, 2]",False
5841,3,8,"[1, 1, 1, 1, 1, 3]",False
5842,6,28,"[6, 4, 4, 6, 5, 3]",False
5843,4,8,"[1, 1, 1, 3, 1, 1]",False
5844,6,11,"[1, 2, 2, 1, 1, 4]",False
5845,5,15,"[1, 1, 2, 6, 1, 4]",False
5846,2,10,"[1, 1, 1, 2, 3, 2]",False
5847,6,19,"[2, 4, 4, 2, 3, 4]",False
5848,4,13,"[1, 1, 1, 3, 3, 4]",False
5849,6,14,"[1, 1, 1, 2, 3, 6]",False
5850,4,9,"[1, 1, 1, 2, 3, 1]",False
5851,6,29,"[6, 6, 6, 4, 2, 5]",False
5852,6,10,"[1, 1, 3, 1, 3, 1]",False
5853,5,34,"[6, 6, 5, 5, 6, 6]",False
5854,6,12,"[1, 1, 2, 1, 1, 6]",False
5855,5,31,"[6, 6, 6, 4, 4, 5]",False
5856,5,33,"[6, 6, 6, 4, 6, 5]",False
5857,5,32,"[6, 6, 6, 6, 5, 3]",False
5858,5,32,"[6, 6, 6, 6, 4, 4]",False
5859,6,30,"[6, 5, 6, 5, 4, 4]",False
5860,4,11,"[1, 1, 1, 1, 1, 6]",False
5861,5,11,"[1, 1, 1, 2, 2, 4]",False
5862,5,29,"[6, 6, 6, 3, 2, 6]",False
5863,4,31,"[6, 6, 6, 6, 5, 2]",False
5864,4,8,"[1, 1, 1, 2, 2, 1]",False
5865,5,11,"[1, 1, 1, 2, 2, 4]",False
5866,6,33,"[6, 5, 6, 6, 5, 5]",False
5867,5,31,"[6, 6, 6, 4, 6, 3]",False
5868,5,9,"[1, 1, 2, 3, 1, 1]",False
5869,4,10,"[1, 1, 1, 2, 3, 2]",False
5870,4,11,"[1, 1, 1, 3, 4, 1]",False
5871,4,19,"[1, 1, 1, 5, 5, 6]",False
5872,6,13,"[1, 3, 2, 1, 2, 4]",False
5873,4,25,"[6, 6, 6, 4, 1, 2]",False
5874,5,35,"[6, 5, 6, 6, 6, 6]",False
5875,2,31,"[6, 6, 6, 5, 5, 3]",False
5876,5,16,"[1, 1, 2, 3, 4, 5]",False
5877,4,27,"[6, 6, 6, 3, 5, 1]",False
5878,5,28,"[6, 6, 5, 5, 3, 3]",False
5879,5,10,"[1, 1, 2, 1, 2, 3]",False
5880,4,13,"[1, 1, 1, 3, 1, 6]",False
5881,3,33,"[6, 6, 6, 6, 5, 4]",False
5882,6,15,"[2, 2, 1, 3, 1, 6]",False
5883,5,31,"[6, 6, 3, 6, 4, 6]",False
5884,5,34,"[6, 6, 6, 6, 5, 5]",False
5885,5,24,"[6, 6, 2, 3, 2, 5]",False
5886,5,35,"[6, 6, 6, 6, 6, 5]",False
5887,3,34,"[6, 6, 6, 5, 6, 5]",False
5888,6,27,"[6, 6, 3, 3, 6, 3]",False
5889,3,10,"[1, 1, 2, 1, 2, 3]",False
5890,4,26,"[6, 6, 6, 5, 2, 1]",False
5891,6,33,"[6, 5, 6, 5, 5, 6]",False
5892,6,31,"[6, 6, 6, 4, 3, 6]",False
5893,4,12,"[1, 1, 1, 3, 2, 4]",False
5894,5,27,"[6, 6, 3, 6, 5, 1]",False
5895,6,9,"[1, 2, 1, 3, 1, 1]",False
5896,5,11,"[1, 2, 1, 1, 2, 4]",False
5897,3,32,"[6, 6, 6, 6, 5, 3]",False
5898,5,9,"[1, 1, 1, 1, 3, 2]",False
5899,6,17,"[2, 1, 2, 3, 3, 6]",False
5900,4,26,"[6, 6, 6, 5, 2, 1]",False
5901,6,14,"[1, 3, 1, 1, 2, 6]",False
5902,6,14,"[1, 2, 1, 4, 3, 3]",False
5903,4,10,"[1, 1, 1, 2, 3, 2]",False
5904,4,8,"[1, 1, 1, 3, 1, 1]",False
5905,6,30,"[6, 5, 4, 4, 5, 6]",False
5906,5,32,"[5, 5, 5, 5, 6, 6]",False
5907,5,24,"[6, 6, 4, 4, 2, 2]",False
5908,6,26,"[6, 5, 5, 3, 5, 2]",False
5909,6,17,"[1, 2, 2, 1, 5, 6]",False
5910,6,35,"[6, 6, 5, 6, 6, 6]",False
5911,5,14,"[1, 1, 1, 1, 4, 6]",False
5912,3,35,"[6, 6, 6, 6, 6, 5]",False
5913,6,26,"[6, 4, 5, 4, 4, 3]",False
5914,4,8,"[1, 1, 1, 1, 2, 2]",False
5915,5,30,"[6, 6, 5, 4, 5, 4]",False
5916,5,28,"[6, 6, 6, 4, 3, 3]",False
5917,4,9,"[1, 1, 3, 1, 1, 2]",False
5918,5,25,"[5, 6, 6, 6, 1, 1]",False
5919,5,16,"[1, 1, 1, 3, 5, 5]",False
5920,6,8,"[1, 2, 1, 1, 2, 1]",False
5921,6,30,"[6, 5, 5, 6, 4, 4]",False
5922,6,29,"[6, 6, 5, 5, 5, 2]",False
5923,6,8,"[1, 2, 2, 1, 1, 1]",False
5924,6,29,"[6, 6, 6, 4, 5, 2]",False
5925,6,13,"[1, 2, 2, 1, 1, 6]",False
5926,5,11,"[2, 1, 1, 1, 1, 5]",False
5927,4,33,"[6, 6, 6, 6, 5, 4]",False
5928,4,17,"[1, 1, 1, 3, 6, 5]",False
5929,5,29,"[6, 6, 6, 4, 3, 4]",False
5930,4,35,"[6, 6, 6, 6, 6, 5]",False
5931,4,34,"[6, 6, 6, 5, 6, 5]",False
5932,3,32,"[6, 6, 6, 6, 6, 2]",False
5933,4,7,"[1, 1, 1, 1, 1, 2]",False
5934,5,29,"[6, 6, 5, 5, 5, 2]",False
5935,6,27,"[6, 4, 6, 4, 5, 2]",False
5936,5,16,"[1, 1, 4, 3, 1, 6]",False
5937,4,9,"[1, 1, 1, 1, 2, 3]",False
5938,5,30,"[6, 6, 6, 4, 6, 2]",False
5939,5,30,"[6, 6, 5, 4, 3, 6]",False
5940,3,32,"[6, 5, 6, 6, 5, 4]",False
5941,6,25,"[6, 6, 3, 4, 5, 1]",False
5942,4,11,"[1, 1, 1, 2, 2, 4]",False
5943,6,30,"[6, 6, 5, 6, 4, 3]",False
5944,6,28,"[6, 6, 2, 5, 4, 5]",False
5945,5,10,"[1, 2, 2, 2, 1, 2]",False
5946,6,30,"[6, 5, 6, 5, 5, 3]",False
5947,5,30,"[6, 6, 6, 4, 6, 2]",False
5948,5,27,"[6, 6, 6, 5, 2, 2]",False
5949,5,11,"[1, 1, 1, 4, 3, 1]",False
5950,5,30,"[6, 5, 2, 5, 6, 6]",False
5951,4,29,"[6, 6, 6, 6, 4, 1]",False
5952,5,11,"[1, 1, 2, 1, 1, 5]",False
5953,5,33,"[6, 6, 5, 6, 4, 6]",False
5954,6,26,"[6, 6, 4, 3, 5, 2]",False
5955,5,15,"[1, 1, 1, 3, 3, 6]",False
5956,6,14,"[1, 1, 1, 4, 5, 2]",False
5957,5,12,"[1, 1, 1, 2, 2, 5]",False
5958,5,12,"[1, 1, 1, 3, 1, 5]",False
5959,4,31,"[6, 6, 6, 6, 6, 1]",False
5960,6,15,"[1, 3, 3, 3, 1, 4]",False
5961,5,9,"[1, 1, 1, 2, 3, 1]",False
5962,4,12,"[1, 1, 1, 1, 2, 6]",False
5963,4,11,"[1, 1, 1, 1, 4, 3]",False
5964,6,29,"[6, 6, 6, 4, 1, 6]",False
5965,4,30,"[6, 6, 6, 6, 5, 1]",False
5966,4,16,"[1, 1, 1, 2, 5, 6]",False
5967,6,27,"[5, 5, 5, 6, 5, 1]",False
5968,5,9,"[1, 2, 1, 1, 3, 1]",False
5969,5,13,"[1, 1, 1, 5, 3, 2]",False
5970,6,11,"[1, 3, 1, 2, 1, 3]",False
5971,6,24,"[5, 6, 4, 3, 5, 1]",False
5972,5,30,"[6, 6, 4, 6, 4, 4]",False
5973,6,9,"[1, 1, 1, 2, 1, 3]",False
5974,5,33,"[6, 6, 6, 6, 4, 5]",False
5975,5,31,"[6, 6, 4, 6, 4, 5]",False
5976,5,31,"[6, 6, 5, 6, 3, 5]",False
5977,4,33,"[6, 6, 4, 6, 6, 5]",False
5978,6,15,"[1, 4, 2, 2, 5, 1]",False
5979,5,10,"[1, 2, 1, 1, 1, 4]",False
5980,5,32,"[6, 6, 6, 6, 6, 2]",False
5981,3,7,"[1, 1, 1, 1, 2, 1]",False
5982,6,10,"[2, 2, 1, 2, 2, 1]",False
5983,6,27,"[6, 6, 5, 4, 4, 2]",False
5984,4,9,"[1, 1, 1, 1, 2, 3]",False
5985,6,15,"[2, 3, 1, 2, 3, 4]",False
5986,2,10,"[1, 1, 1, 2, 3, 2]",False
5987,2,9,"[1, 1, 1, 1, 3, 2]",False
5988,5,13,"[1, 1, 2, 4, 2, 3]",False
5989,3,9,"[1, 1, 1, 3, 1, 2]",False
5990,5,34,"[6, 6, 6, 6, 4, 6]",False
5991,5,30,"[6, 6, 6, 4, 6, 2]",False
5992,6,29,"[5, 5, 5, 6, 5, 3]",False
5993,5,12,"[1, 1, 1, 1, 2, 6]",False
5994,6,32,"[6, 6, 6, 4, 6, 4]",False
5995,6,25,"[6, 5, 4, 3, 6, 1]",False
5996,3,34,"[6, 6, 6, 6, 5, 5]",False
5997,4,25,"[6, 6, 6, 3, 3, 1]",False
5998,2,7,"[1, 1, 1, 1, 1, 2]",False
5999,5,28,"[6, 6, 3, 6, 4, 3]",False
6000,5,34,"[6, 6, 6, 5, 5, 6]",False
6001,5,13,"[1, 1, 3, 2, 1, 5]",False
6002,6,12,"[1, 1, 1, 3, 5, 1]",False
6003,5,10,"[1, 2, 2, 3, 1, 1]",False
6004,5,29,"[6, 6, 6, 6, 3, 2]",False
6005,5,31,"[6, 6, 6, 6, 3, 4]",False
6006,6,28,"[6, 4, 6, 5, 5, 2]",False
6007,2,9,"[1, 1, 1, 1, 3, 2]",False
6008,4,12,"[1, 1, 1, 2, 1, 6]",False
6009,6,24,"[5, 6, 4, 2, 5, 2]",False
6010,5,12,"[1, 1, 2, 1, 1, 6]",False
6011,5,31,"[6, 6, 5, 5, 4, 5]",False
6012,4,32,"[6, 6, 6, 6, 6, 2]",False
